ResourceID,id,card,card_order,alternative_name_content,alternative_name_content_type,alternative_name_content_language
860194da-b016-59c3-a816-9654bc342cb2,https://www.wikidata.org/entity/Q278165,alternate_names,1,WP,Alternative,Nederlands
860194da-b016-59c3-a816-9654bc342cb2,https://www.wikidata.org/entity/Q278165,alternate_names,1,MAFR,Alternative,Nederlands
860194da-b016-59c3-a816-9654bc342cb2,https://www.wikidata.org/entity/Q278165,alternate_names,1,Witte Paters,Alternative,Nederlands
860194da-b016-59c3-a816-9654bc342cb2,https://www.wikidata.org/entity/Q278165,alternate_names,1,Patres Albi (p.a.),Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,Broeders van de Christelijke Scholen FSC,Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,Fratres Scolarum Christianorum,Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,FSC,Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,F.S.C.,Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,Lasallianen,Alternative,Nederlands
510c2716-475b-5c8a-8028-e43e5607d4f9,http://www.wikidata.org/entity/Q138579,alternate_names,1,Broeders van de la Salle,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Paters van de H. Geest CSSP,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatie van de H. Geest,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatie van de H. Geest onder bescherming van het Onbevlekt Hart van Maria,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatie van de Heilige Geest CSSP,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatie van de Heilige Geest onder bescherming van het Onbevlekt Hart van Maria,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatio Sancti Spiritus sub tutela Immaculati Cordis Beatissimae Virginis Mariae,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Paters van de Heilige Geest CSSP,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Congregatie van de Paters van de Heilige Geest,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Spiritanen,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Spiritijnen,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,C.S.S.p,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,CSSp,Alternative,Nederlands
3e5a2623-2551-5c18-92c3-c8828035f6ae,https://www.wikidata.org/entity/Q687562,alternate_names,1,Paters van de Heilige Geest,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Franciscanessen 'Alles voor Allen',Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Zusters Franciscanessen Alles voor Allen,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Congregatie 'Alles voor Allen',Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Franciscanessen Gasthuiszusters,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Franciscanessen van Maria Mater Dei,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Gasthuiszusters van Breda,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Penitenten-Recollectinen van de Haagdijk,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,P.R.,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,PR,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Zusters Franciscanessen,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Penitenten-Recollectinen van het R.K. Gasthuis aan de Haagdijk,Alternative,Nederlands
62baaf97-86e1-5a9d-ac45-ad7ef1e5f920,,alternate_names,1,Franciscanessen Alles voor Allen,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Congregatie van de H. Catharina v. Senen,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,D.S.C.S.,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Dominicanessen van de Heilige Catharina van Siena (Portugal),Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,DSCS,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Dominicanessen van de H. Catharina van Siena,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Congregatie van de Heilige Catharina van Senen,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Dominicanas de Santa Catarina de Sena,Alternative,Nederlands
2d602183-4741-5182-955d-a96933198065,http://www.wikidata.org/entity/Q64152419,alternate_names,1,Dominicanessen van Voorschoten,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van de Altijddurende Aanbidding van het Heilig Sacrament OSBADPERP,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van het H. Sacrament OSBADPERP,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van het H. Sacrament,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van Altijddurende Aanbidding van het Allerheiligste Sacrament,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van het Heilig Sacrament,Alternative,Nederlands
5b2fe170-e536-5c0d-b553-d329b81ea10a,https://www.wikidata.org/entity/Q595573,alternate_names,1,Benedictinessen van het Heilige Sacrament,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Orde van de Ursulinen,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Ursulinen van de Romeinse Unie OSU,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Orde van Sint-Ursula,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,O.S.U.,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Ordo Sanctae Ursulae,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,OSU,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Ursulinen (van de Romeinse Unie),Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Ursulinen van de Romeinse Unie,Alternative,Nederlands
a8ee6119-03dd-5a71-a0c7-faf0517ace5f,http://www.wikidata.org/entity/Q2250880,alternate_names,1,Zusters van de Romeinse Unie,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,Broeders van het Heilige Kruis,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,Broeders Franciscanen van het Heilig Kruis,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,F.F.S.C.,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,FFSC,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,Broeders Franciscanen van het H. Kruis,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,Broeders van het H. Kruis,Alternative,Nederlands
0028e05b-7a11-52b1-9ea7-b282bf17bc7f,http://www.wikidata.org/entity/Q317052,alternate_names,1,Franciscaner Broeders van het H. Kruis,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Augustijnen van de Assumptie,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Augustiniani ab Assumptione,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Paters Assumptionisten,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Assumptionisten A.A.,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,A.A.,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,AA,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Congregatio Augustinianorum ab Assumptione,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Augustijnen van O.L. Vrouw ten Hemelopneming,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Congregatie van de Paters Assumptionisten,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Congregatie van de Priesters van Onze Lieve Vrouw Hemelvaart,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Priesters van Onze Lieve Vrouw ten Hemelopneming,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Priesters van O.L. Vrouw ten Hemelopneming,Alternative,Nederlands
6f43ee8a-d323-5535-b3f1-00ff0a8ab886,http://www.wikidata.org/entity/Q745449,alternate_names,1,Assumptionisten AA,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Omnibus Charitas,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Congregatie van de Dochters van Maria en Joseph,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Liefdezusters van Maria en Joseph,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Zusters van Omnibus Charitas,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Zusters van de Choorstraat,Alternative,Nederlands
30386be8-8358-5d5b-b9a3-48780fc7f03b,https://www.wikidata.org/entity/Q2542961,alternate_names,1,Dochters van Maria en Josef,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van de Heilige Aloysius Gonzaga,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van Saint-Louis,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van de H. Aloysius Gonzaga,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,C.S.A.L.,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Congregatio Sancti Aloysii,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,CSAL,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,C.S.A.,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,CSA,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van de H. Aloysius Gonzaga CSAL,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van Saint Louis,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van Saint Louis CSAL,Alternative,Nederlands
0dc5b5a7-9ea4-5fda-9c04-cc11816bd679,http://www.wikidata.org/entity/Q1935332,alternate_names,1,Broeders van de Heilige Aloysius Gonzaga CSAL,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Augustinessen van Windesheim,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Augustinessen,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Reguliere Kanunnikessen van de H. Augustinus,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Reguliere Kanunnikessen van de H. Augustinus (Windesheim),Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Reguliere Kanunnikessen van Windesheim,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,CRW,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Zusters Augustinessen van Windesheim,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,C.R.W.,Alternative,Nederlands
5174c5e7-411d-510d-a30a-8038becc510e,,alternate_names,1,Canonicae Regulares Windeshemenses,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,Franciscanessen van St. Anna,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,Penitenten-Recollectinen van de Reguliere Derde Orde van de H. Franciscus van Assisi,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,Penitenten-Recollectinen van de Reguliere Derde Orde van de Heilige Franciscus van Assisi,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,F.S.A.,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,FSA,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,Franciscanessen van Sint-Anna,Alternative,Nederlands
896df918-49f6-5b72-b8fa-aef37f1d84a5,http://www.wikidata.org/entity/Q2147844,alternate_names,1,Franciscanessen van Sint Anna,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Ongeschoeide Karmelietessen OCD,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Theresianen,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,O.C.D.,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,OCD,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Ordo Carmelitarum Discalceatorum,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Ongeschoeide Karmelietessen van de Orde van de Zalige Maagd Maria van de Berg Karmel,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Karmelietessen,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Monialen van de Ongeschoeide Karmel,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Ongeschoeide Carmelietessen,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Orde van O.L. Vrouw van de Berg Karmel,Alternative,Nederlands
927d230e-7dd1-566a-8b3e-0024ab69fa3a,http://www.wikidata.org/entity/Q1135659,alternate_names,1,Ongeschoeide Karmelitessen,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Broeders van Huijbergen,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Broeders van Huijbergen CFH,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Broeders van Sainte Marie,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Broeders van Sint Marie,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Christelijke Broeders van de Onbevlekte Ontvangenis van de Allerheiligste Maagd en Moeder Gods Maria,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Congregatie der Broeders van de Onbevlekte Ontvangenis der Allerheiligste Maagd en Moeder Gods Maria,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Congregatie van de Broeders van Huijbergen (CFH),Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Congregatio Fratrum Huijbergen (CFH),Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Broeders van Huijbergen C.F.H.,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,C.F.H.,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,CFH,Alternative,Nederlands
aa78aa6c-2799-5e45-a293-bd2e0375ef42,http://www.wikidata.org/entity/Q2188615,alternate_names,1,Congregatio Fratrum Immaculatae Conceptionis Beatae Virginis et Dei Genetricis Mariae,Alternative,Nederlands
607a6bb8-f30f-5cce-8974-6dfc636c72c8,http://www.wikidata.org/entity/Q2360083,alternate_names,1,Zusters van J.M.J.,Alternative,Nederlands
607a6bb8-f30f-5cce-8974-6dfc636c72c8,http://www.wikidata.org/entity/Q2360083,alternate_names,1,Zusters van JMJ,Alternative,Nederlands
607a6bb8-f30f-5cce-8974-6dfc636c72c8,http://www.wikidata.org/entity/Q2360083,alternate_names,1,"Sociëteit van Jezus, Maria en Jozef",Alternative,Nederlands
b9492217-2493-5ed5-bfbf-412e3e54c92c,,alternate_names,1,Zusters van Oirschot,Alternative,Nederlands
b9492217-2493-5ed5-bfbf-412e3e54c92c,,alternate_names,1,Zusters Franciscanessen van Oirschot,Alternative,Nederlands
d542b269-4563-5cf3-83a5-42356dad162e,http://www.wikidata.org/entity/Q1450251,alternate_names,1,O.S.F.,Alternative,Nederlands
d542b269-4563-5cf3-83a5-42356dad162e,http://www.wikidata.org/entity/Q1450251,alternate_names,1,OSF,Alternative,Nederlands
d542b269-4563-5cf3-83a5-42356dad162e,http://www.wikidata.org/entity/Q1450251,alternate_names,1,Franciscanessen van de H. Familie,Alternative,Nederlands
d30aa66a-5cea-51db-8f2b-cc32f6b9a9f7,,alternate_names,1,Zusters van Maria ter Engelen,Alternative,Nederlands
d30aa66a-5cea-51db-8f2b-cc32f6b9a9f7,,alternate_names,1,Franciscanessen van de Allerzaligste Maagd Maria ter Engelen BMVA,Alternative,Nederlands
d30aa66a-5cea-51db-8f2b-cc32f6b9a9f7,,alternate_names,1,Zusters van Maria ter Engelen BMVA,Alternative,Nederlands
e7c01a5f-11a6-5f9f-b8bc-49fa5ad8c9bf,http://www.wikidata.org/entity/Q2234713,alternate_names,1,Zusters van Steenbergen,Alternative,Nederlands
e7c01a5f-11a6-5f9f-b8bc-49fa5ad8c9bf,http://www.wikidata.org/entity/Q2234713,alternate_names,1,Congregatie 'Charitas',Alternative,Nederlands
e7c01a5f-11a6-5f9f-b8bc-49fa5ad8c9bf,http://www.wikidata.org/entity/Q2234713,alternate_names,1,Penitenten-Recollectinen,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,c.f.p-s.f.,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders Penitenten CFPSF,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,CFP-SF,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Congregatio Fratrum Poenitentium Sancti Francisci,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders Penitenten van de H. Franciscus van Assisi,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders Penitenten van de Heilige Franciscus van Assisi,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders van Boekel,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders van Huize Padua,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Broeders van de Derde Regel van Penitentie,Alternative,Nederlands
630fdb45-48da-50e3-8fcc-1ee115f8aedb,http://www.wikidata.org/entity/Q2035751,alternate_names,1,Congregatie van de Broeders van den Derden Regel van Penitentie van den H. Vader Franciscus van Assisië,Alternative,Nederlands
8a69a921-da9b-5638-b891-fbd0847e016e,,alternate_names,1,Barmhartige Zusters van de H. Carolus Borromeus,Alternative,Nederlands
8a69a921-da9b-5638-b891-fbd0847e016e,,alternate_names,1,Borromerinnen,Alternative,Nederlands
8a69a921-da9b-5638-b891-fbd0847e016e,,alternate_names,1,Zusters van Barmhartigheid van de H. Carolus Borromeus,Alternative,Nederlands
8a69a921-da9b-5638-b891-fbd0847e016e,,alternate_names,1,Zusters van Barmhartigheid van de Heilige Carolus Borromeus,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Monialen van de Orde van O.L. Vrouw van de Berg Karmel,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Zusters van O.L. Vrouw van de Berg Karmel,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,O.Carm,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,OCarm,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Karmelietessen OCarm,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Geschoeide Karmelitessen,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Karmelitessen,Alternative,Nederlands
2b7c5b8f-6d4e-5732-838a-eb092de33194,http://www.wikidata.org/entity/Q186277,alternate_names,1,Orde van O.L. Vrouw van de Berg Karmel,Alternative,Nederlands
5dfd710f-9bbd-53ca-a217-c81bbd0921ab,http://www.wikidata.org/entity/Q2690555,alternate_names,1,C.D.B.V.,Alternative,Nederlands
5dfd710f-9bbd-53ca-a217-c81bbd0921ab,http://www.wikidata.org/entity/Q2690555,alternate_names,1,CDBV,Alternative,Nederlands
5dfd710f-9bbd-53ca-a217-c81bbd0921ab,http://www.wikidata.org/entity/Q2690555,alternate_names,1,Congregatie van de (Zusters) Dominicanessen van Bethanië uit Venlo,Alternative,Nederlands
5dfd710f-9bbd-53ca-a217-c81bbd0921ab,http://www.wikidata.org/entity/Q2690555,alternate_names,1,Congregatio Dominicanarum a Betania Venlonensis,Alternative,Nederlands
