ResourceID,card,card_order,consecration_activity_religion
00bf93aa-0155-5841-b64b-fcb8aba36e90,organisation,2,Rooms-Katholieke Kerk
02c66e3b-bdba-5430-9ed8-663fdfa3ca8d,organisation,2,Rooms-Katholieke Kerk
88699bdc-7cc8-5912-b91b-31da44fe4197,organisation,2,Rooms-Katholieke Kerk
32313d22-917b-56cd-a08b-53abec15f53d,organisation,2,Rooms-Katholieke Kerk
3f755271-0980-582f-8bdb-2bcb3345eda5,organisation,2,Rooms-Katholieke Kerk
74ea1a9b-1de3-54c2-bda3-b31efadfad65,organisation,2,Rooms-Katholieke Kerk
e0e73f27-3d42-5001-8594-54c6c4664b59,organisation,2,Rooms-Katholieke Kerk
c8a186bb-58a8-5476-b159-0a2dadc2cd4c,organisation,2,Rooms-Katholieke Kerk
dd6a8685-7e1a-51e9-9479-b09e422c39ab,organisation,2,Rooms-Katholieke Kerk
5effc410-6a67-5654-aa33-2e0a79f814eb,organisation,2,Rooms-Katholieke Kerk
cbe4802d-4535-5742-bd51-c54f99de22b2,organisation,2,Rooms-Katholieke Kerk
c70c0551-8a08-5e98-8831-2c8961ca7ad4,organisation,2,Rooms-Katholieke Kerk
d329752e-9504-5b62-9c50-1d95514ce25a,organisation,2,Rooms-Katholieke Kerk
6f3d3ef4-1896-5fe9-a7fa-f4f2009902e3,organisation,2,Rooms-Katholieke Kerk
c03659d1-6794-5384-a590-73fa8f770eff,organisation,2,Rooms-Katholieke Kerk
3b2f545f-77f5-5474-8582-da021aff5379,organisation,2,Rooms-Katholieke Kerk
15853558-68e2-5f94-af82-8e4f6aa728dd,organisation,2,Rooms-Katholieke Kerk
2c327b4b-9802-5d4b-8a79-3f2d7631ce32,organisation,2,Rooms-Katholieke Kerk
98b19d9a-7479-529d-aa7a-7ad0fe39d735,organisation,2,Rooms-Katholieke Kerk
4166b6a6-48ea-580f-8f4f-696f0c51a42a,organisation,2,Rooms-Katholieke Kerk
327ba8a6-16d3-5746-9aed-b58cabda398f,organisation,2,Rooms-Katholieke Kerk
db1aeab8-5775-506f-b163-ce2dd170f151,organisation,2,Rooms-Katholieke Kerk
e2a8f01c-a294-59ed-b020-23d4c81dce64,organisation,2,Rooms-Katholieke Kerk
64886141-0cc8-5c7b-85f3-12b2eb802ff5,organisation,2,Rooms-Katholieke Kerk
911308e5-7829-58a4-9525-fe664bceafec,organisation,2,Rooms-Katholieke Kerk
6f87bbbe-7c9d-58b6-b0bc-69f7cd0a2a3d,organisation,2,Rooms-Katholieke Kerk
8f73f46c-b120-572b-875b-f3aa520fc540,organisation,2,Rooms-Katholieke Kerk
364af1be-f47e-58a6-9fa7-f96540a0ead7,organisation,2,Rooms-Katholieke Kerk
67ec2abb-eaca-5702-ae8c-4c5742921e05,organisation,2,Rooms-Katholieke Kerk
16427887-ef93-5651-997e-451b23863050,organisation,2,Rooms-Katholieke Kerk
1f849cbd-0895-5aa7-8759-636c0b3818ef,organisation,2,Rooms-Katholieke Kerk
7f20c710-7b1b-59f0-b7a9-6bfeb072dfac,organisation,2,Rooms-Katholieke Kerk
db30e3f5-53a8-5876-8a9e-93880ff21269,organisation,2,Rooms-Katholieke Kerk
282678ac-e7bb-5555-84e1-e6c707eab7e1,organisation,2,Rooms-Katholieke Kerk
d522c52f-7a52-50c2-8ded-50ca13277326,organisation,2,Rooms-Katholieke Kerk
d522c52f-7a52-50c2-8ded-50ca13277326,organisation,2,Nederduitse Gereformeerde Kerk
d522c52f-7a52-50c2-8ded-50ca13277326,organisation,2,Nederlandse Hervormde Kerk
aba08995-a8f2-567a-b2c7-aee26e6d8993,organisation,2,Rooms-Katholieke Kerk
8b9b173d-0c82-5db1-a37b-4d52cc5d818a,organisation,2,Rooms-Katholieke Kerk
17142778-d1ba-5d12-88b6-ade60677a35d,organisation,2,Rooms-Katholieke Kerk
1a7592a4-68d4-5e99-b883-cb1eb01799e8,organisation,2,Rooms-Katholieke Kerk
bb7dff80-fec8-58e0-aa36-419bc31a2906,organisation,2,Rooms-Katholieke Kerk
8b76ad3d-6fd5-5dde-a6c4-6a439d8c9739,organisation,2,Rooms-Katholieke Kerk
24630fcf-e062-5a6d-8236-760fa6a91110,organisation,2,Rooms-Katholieke Kerk
86ae5ebc-7990-5d5b-8ef9-93531e50a91e,organisation,2,Rooms-Katholieke Kerk
2a361854-2209-5f28-be16-eb9c99aa289f,organisation,2,Rooms-Katholieke Kerk
3c8cf2ea-9ff6-554e-a0c0-f589b2df4be0,organisation,2,Rooms-Katholieke Kerk
ef9eb338-23ca-5ca7-83f0-10ec710f2ad3,organisation,2,Rooms-Katholieke Kerk
3e8e1f10-8f50-5ee0-a2a9-9d152140a888,organisation,2,Rooms-Katholieke Kerk
0942ec43-ff15-51fd-a091-68656d408455,organisation,2,Rooms-Katholieke Kerk
ec3017cb-3a99-5614-9675-9d08f81407ed,organisation,2,Rooms-Katholieke Kerk
2d572041-14ee-546d-af8b-b84b1a285470,organisation,2,Rooms-Katholieke Kerk
b48230e3-9354-5f35-a6bc-f9e77022ab43,organisation,2,Rooms-Katholieke Kerk
ffc79bac-c050-56e1-9edc-82224d7e02c8,organisation,2,Rooms-Katholieke Kerk
97167dc3-5468-5145-b8fa-b79f67be17f7,organisation,2,Rooms-Katholieke Kerk
25acb24a-f49e-59da-8574-e6c3617f1f67,organisation,2,Rooms-Katholieke Kerk
4ccd086f-d03f-566b-8793-ab96be8f4378,organisation,2,Rooms-Katholieke Kerk
ad12bb4c-8b2b-574f-8bf5-d13edd6aaf21,organisation,2,Rooms-Katholieke Kerk
61c0e535-8cee-5b0a-b46b-c669f10f65b6,organisation,2,Rooms-Katholieke Kerk
10a354fa-03bc-545a-bbd9-79325987f396,organisation,2,Rooms-Katholieke Kerk
9d74761c-555f-539f-8e19-05d7a6cfedca,organisation,2,Rooms-Katholieke Kerk
1a0b39c6-c4fb-565a-beb1-8baeee2922d4,organisation,2,Rooms-Katholieke Kerk
1a0b39c6-c4fb-565a-beb1-8baeee2922d4,organisation,2,Nederduitse Gereformeerde Kerk
1a0b39c6-c4fb-565a-beb1-8baeee2922d4,organisation,2,Nederlandse Hervormde Kerk
cf742ea4-f059-5b17-aa9a-c2d8c5f81910,organisation,2,Rooms-Katholieke Kerk
1c8c4ea6-ec45-5a95-b32b-c2a741ab6615,organisation,2,Rooms-Katholieke Kerk
17204f92-474d-5924-8e46-fc8cebb3a919,organisation,2,Nederlandse Hervormde Kerk
d07ae6a3-f022-5dec-9b28-b673a6df1252,organisation,2,Rooms-Katholieke Kerk
bcc6d5ec-8640-5a5a-8201-77e1049ed93f,organisation,2,Rooms-Katholieke Kerk
d86487b2-47fc-53d7-8231-3ba05c57ebcd,organisation,2,Rooms-Katholieke Kerk
5b27d93b-f9c1-5509-bee6-1884b9416ac2,organisation,2,Rooms-Katholieke Kerk
06007abd-4b8e-5994-be8b-8a264ca0712b,organisation,2,Protestantse Kerk in Nederland
06007abd-4b8e-5994-be8b-8a264ca0712b,organisation,2,Nederlandse Hervormde Kerk
1a1fd2a2-59b1-5e90-9406-c142316a7128,organisation,2,Rooms-Katholieke Kerk
521e1e8e-cc10-53a5-97c1-97b206dcae54,organisation,2,Rooms-Katholieke Kerk
96922d21-f837-521b-a13a-01da31845f1f,organisation,2,Rooms-Katholieke Kerk
e1f2a142-23c4-5ebc-a8d0-be8403ce9354,organisation,2,Rooms-Katholieke Kerk
d8ddf353-5977-53ec-ba69-70a88c12cd54,organisation,2,Rooms-Katholieke Kerk
2c0d534a-7eb1-531d-91d1-06739e1853c8,organisation,2,Rooms-Katholieke Kerk
f696d174-b38c-5682-86ca-18701f17bf87,organisation,2,Rooms-Katholieke Kerk
b772983c-a786-5386-8d8e-a29c582f77b1,organisation,2,Rooms-Katholieke Kerk
f49f8419-0b73-5c4d-be03-f7cea190210d,organisation,2,Rooms-Katholieke Kerk
a103e709-c8aa-544e-b1fa-1d472b74e13a,organisation,2,Rooms-Katholieke Kerk
4b5a336d-808c-5e38-adb3-78ea0fda614e,organisation,2,Rooms-Katholieke Kerk
4b5a336d-808c-5e38-adb3-78ea0fda614e,organisation,2,Nederlandse Hervormde Kerk
59d69db7-43ea-5cc3-898c-a1efae86684a,organisation,2,Nederlandse Hervormde Kerk
59d69db7-43ea-5cc3-898c-a1efae86684a,organisation,2,Rooms-Katholieke Kerk
27ecf1dc-45fb-5147-a3aa-bb2c2ef04a46,organisation,2,Rooms-Katholieke Kerk
f77d455f-6c38-5f36-859e-e18deef9d8f5,organisation,2,Rooms-Katholieke Kerk
50886712-4640-5ada-8400-4c1fa0798272,organisation,2,Protestantse Kerk in Nederland
50886712-4640-5ada-8400-4c1fa0798272,organisation,2,Nederlandse Hervormde Kerk
690e7631-ed69-52b8-baa5-3cfaed6665a0,organisation,2,Rooms-Katholieke Kerk
690e7631-ed69-52b8-baa5-3cfaed6665a0,organisation,2,Nederduitse Gereformeerde Kerk
a191ee5b-193a-5815-9703-8b4d2e325ddd,organisation,2,Rooms-Katholieke Kerk
b6548720-8c0c-54da-9a9f-c5f62eaeb3b2,organisation,2,Rooms-Katholieke Kerk
7682bed9-36ca-56d2-8eb7-eab9517c60c1,organisation,2,Rooms-Katholieke Kerk
7682bed9-36ca-56d2-8eb7-eab9517c60c1,organisation,2,Anglicaanse Kerk
dd12b05b-036b-54c4-a659-8f2d3835d1fd,organisation,2,Rooms-Katholieke Kerk
2a85f452-345b-5ea8-b3a0-4dea792f454e,organisation,2,Rooms-Katholieke Kerk
2f0bd1f8-48f3-5915-a6d1-ff7b11025254,organisation,2,Rooms-Katholieke Kerk
d0998b42-7214-5606-b138-b8061663c867,organisation,2,Nederlandse Hervormde Kerk
d0998b42-7214-5606-b138-b8061663c867,organisation,2,Protestantse Kerk in Nederland
9f630191-4c4a-566d-86fa-c8915a79f55e,organisation,2,Nederlandse Hervormde Kerk
b24f083b-0651-51ea-b2cf-8ee1a053850d,organisation,2,Rooms-Katholieke Kerk
8f971626-4e2c-5cd7-a3cd-b3910e6fa41b,organisation,2,Rooms-Katholieke Kerk
