ResourceID,card,card_order,alternative_name_content,alternative_name_type,alternative_name_language
80ddcc52-9fa0-5343-876b-d6b9e2e2b518,organisation,2,Sint Brigidagesticht,Alternative,Nederlands
80ddcc52-9fa0-5343-876b-d6b9e2e2b518,organisation,2,Sint Brigida,Alternative,Nederlands
80ddcc52-9fa0-5343-876b-d6b9e2e2b518,organisation,2,St. Brigidagesticht,Alternative,Nederlands
5f1ac7f9-be69-5430-aa08-11e125d8a74f,organisation,2,Sint Catharinagesticht,Alternative,Nederlands
5f1ac7f9-be69-5430-aa08-11e125d8a74f,organisation,2,St. Catharinagesticht,Alternative,Nederlands
3608a51f-7ee2-5bf8-a925-860762876db3,organisation,2,Kempenhaeghe,Alternative,Nederlands
3608a51f-7ee2-5bf8-a925-860762876db3,organisation,2,Epilepsiecentrum Kempenhaeghe,Alternative,Nederlands
3608a51f-7ee2-5bf8-a925-860762876db3,organisation,2,Broederhuis Providentia,Alternative,Nederlands
b6cc1ab0-7258-5691-ae23-95dc004481d2,organisation,2,Klooster Haarensteyn,Alternative,Nederlands
b6cc1ab0-7258-5691-ae23-95dc004481d2,organisation,2,Huize Haarensteijn,Alternative,Nederlands
b6cc1ab0-7258-5691-ae23-95dc004481d2,organisation,2,Klooster Haarensteijn,Alternative,Nederlands
840158b1-33a3-5423-9910-5ccbe344622f,organisation,2,Klooster Sint Carolus,Alternative,Nederlands
840158b1-33a3-5423-9910-5ccbe344622f,organisation,2,Carolusgesticht,Alternative,Nederlands
840158b1-33a3-5423-9910-5ccbe344622f,organisation,2,Klooster St. Carolus,Alternative,Nederlands
47b1961c-6e3b-58e0-8a63-7f7a459aaf11,organisation,2,Klooster Sint Carolus,Alternative,Nederlands
47b1961c-6e3b-58e0-8a63-7f7a459aaf11,organisation,2,Carolusgesticht,Alternative,Nederlands
47b1961c-6e3b-58e0-8a63-7f7a459aaf11,organisation,2,Klooster St. Carolus,Alternative,Nederlands
f5720b5c-ff7c-5507-a1b6-00940f2e92cf,organisation,2,Sint-Aloysiusgesticht,Alternative,Nederlands
f5720b5c-ff7c-5507-a1b6-00940f2e92cf,organisation,2,Sint Aloysiusgesticht,Alternative,Nederlands
f5720b5c-ff7c-5507-a1b6-00940f2e92cf,organisation,2,St. Aloysiusgesticht,Alternative,Nederlands
5d33e02d-86c9-5b69-904c-c58b06e0aca6,organisation,2,Klooster H. Maria Magdalena,Alternative,Nederlands
5d33e02d-86c9-5b69-904c-c58b06e0aca6,organisation,2,Klooster H. Magdalena,Alternative,Nederlands
5d33e02d-86c9-5b69-904c-c58b06e0aca6,organisation,2,Klooster Heilige Magdalena,Alternative,Nederlands
1dc58fad-7e62-5d54-b17f-f80efe869d14,organisation,2,Muziekschool De Kempen,Alternative,Nederlands
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Huize Sint Franciscus van Sales,Alternative,Nederlands
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Huize Alverna,Alternative,Nederlands
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Huize Clara,Alternative,Nederlands
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Klooster Franciscus van Sales,Alternative,Nederlands
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Huize St. Franciscus van Sales,Alternative,Nederlands
293bde67-e994-59cc-b348-53c1f72b23ae,organisation,2,Moederhuis der Zusters Franciscanessen,Alternative,Nederlands
fa3753ea-968e-572e-b934-f7533acb6c52,organisation,2,De Clossenborgh,Alternative,Nederlands
10a7be60-e4c5-5a4d-81c7-aaae340846d0,organisation,2,Sint Elisabethsgesticht,Alternative,Nederlands
10a7be60-e4c5-5a4d-81c7-aaae340846d0,organisation,2,Elisabethgesticht,Alternative,Nederlands
10a7be60-e4c5-5a4d-81c7-aaae340846d0,organisation,2,St. Elisabethsgesticht,Alternative,Nederlands
10a7be60-e4c5-5a4d-81c7-aaae340846d0,organisation,2,Sint-Elisabethsgesticht,Alternative,Nederlands
7164939a-b327-5edd-a679-7a55f34c550e,organisation,2,Sint Elisabethsgesticht,Alternative,Nederlands
7164939a-b327-5edd-a679-7a55f34c550e,organisation,2,Elisabethgesticht,Alternative,Nederlands
7164939a-b327-5edd-a679-7a55f34c550e,organisation,2,St. Elisabethsgesticht,Alternative,Nederlands
557e4f45-bddc-59f1-9479-75eeb8bce0d3,organisation,2,Sint Theresiagesticht,Alternative,Nederlands
557e4f45-bddc-59f1-9479-75eeb8bce0d3,organisation,2,St. Theresiagesticht,Alternative,Nederlands
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Huize Sint Anna,Alternative,Nederlands
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Klooster Sint Anna,Alternative,Nederlands
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Klooster St. Anna,Alternative,Nederlands
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Huize Sint-Anna,Alternative,Nederlands
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Huize St. Anna,Alternative,Nederlands
bd223a1c-3ed9-5138-8b02-c5327412c1ce,organisation,2,Sint Vincentius-seminarie,Alternative,Nederlands
bd223a1c-3ed9-5138-8b02-c5327412c1ce,organisation,2,St. Vincentius-seminarie,Alternative,Nederlands
9c186cb6-2062-599b-8f4e-412ca20ca73e,organisation,2,San Francesco II,Alternative,Nederlands
9c186cb6-2062-599b-8f4e-412ca20ca73e,organisation,2,Kloosterhof,Alternative,Nederlands
4e741d33-c287-5fa8-935c-6be634946752,organisation,2,St. Dominicusgestich,Alternative,Nederlands
4e741d33-c287-5fa8-935c-6be634946752,organisation,2,Sint Dominicusgesticht,Alternative,Nederlands
63659508-8df2-5a5e-989e-cf1f3e78595e,organisation,2,St. Vincentiusgesticht,Alternative,Nederlands
63659508-8df2-5a5e-989e-cf1f3e78595e,organisation,2,Sint Vincentiusgesticht,Alternative,Nederlands
ce82bb8f-845e-5d84-8366-1dc3c8c536b4,organisation,2,Sint Vincentiusgesticht,Alternative,Nederlands
ce82bb8f-845e-5d84-8366-1dc3c8c536b4,organisation,2,St. Vincentiusgesticht,Alternative,Nederlands
0ec9351c-f958-5ae9-a445-9f0a59a92b61,organisation,2,St. Jozefgesticht,Alternative,Nederlands
0ec9351c-f958-5ae9-a445-9f0a59a92b61,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
0b229d14-39d5-575a-b36f-08832c11f93b,organisation,2,Klooster St. Joan Deo,Alternative,Nederlands
0b229d14-39d5-575a-b36f-08832c11f93b,organisation,2,Klooster Sint Joan Deo,Alternative,Nederlands
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,Rijks Hoogere Burgerschool,Alternative,Nederlands
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,Heerenwijnkelder,Alternative,Nederlands
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,St. Josephgesticht,Alternative,Nederlands
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,St. Jozefgesticht,Alternative,Nederlands
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Ste Marie 3,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Klooster Sainte Marie III,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Ste Marie III,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Klooster Sainte Marie 3,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Bisschoppelijk Instituut Ste Marie,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Instituut Sainte Marie,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Internaat Sainte Marie,Alternative,Nederlands
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Mariaklooster,Alternative,Nederlands
a68dcc89-b057-5ae2-8a83-f15df384c76c,organisation,2,Franciscushuis,Alternative,Nederlands
a68dcc89-b057-5ae2-8a83-f15df384c76c,organisation,2,Huize Tijdsat,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Sint Annaklooster,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Klooster Sint Anna,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Klooster St. Anna,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,St. Annaklooster,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Sint-Annaklooster,Alternative,Nederlands
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Pensionaat Sint Anna,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Sint Annaklooster,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Klooster Sint Anna,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Klooster St. Anna,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,St. Annaklooster,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Sint-Annaklooster,Alternative,Nederlands
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Verzorgingstehuis Sint Anna,Alternative,Nederlands
71a3325b-a5fa-505d-801c-1e2b708a02fe,organisation,2,Klooster H. Petrus' Stoel,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Klooster H. Antonius,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Antoniusklooster,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Sint Antoine,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Klooster St. Antonius,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Klooster Sint Antonius,Alternative,Nederlands
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Klooster Sint-Antonius,Alternative,Nederlands
6b9d1e39-045d-5e1d-9d76-3d5e8ecfb3a7,organisation,2,Klooster in het St. Nicolaasziekenhuis,Alternative,Nederlands
6b9d1e39-045d-5e1d-9d76-3d5e8ecfb3a7,organisation,2,Klooster in het Sint Nicolaasziekenhuis,Alternative,Nederlands
6317482e-740d-559f-9dd5-3ffc0a6cce8f,organisation,2,Santa Clara,Alternative,Nederlands
6317482e-740d-559f-9dd5-3ffc0a6cce8f,organisation,2,Kloosterhof,Alternative,Nederlands
56706119-cefc-5ecb-acd1-c359dc9833ec,organisation,2,Nieuwe San Francesco,Alternative,Nederlands
56706119-cefc-5ecb-acd1-c359dc9833ec,organisation,2,San Francesco,Alternative,Nederlands
56706119-cefc-5ecb-acd1-c359dc9833ec,organisation,2,Kloosterhof,Alternative,Nederlands
56706119-cefc-5ecb-acd1-c359dc9833ec,organisation,2,Klooster San-Francesco,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Klooster Sint Jozef,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Instituut Saint Louis,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Internaat Saint Louis,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Instituut St. Louis,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Klooster St.Jozef,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Internaat St. Louis,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Ziekenhuis Sint Jozef,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Ziekenhuis Sint-Jozef,Alternative,Nederlands
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Ziekenhuis St. Jozef,Alternative,Nederlands
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Klooster in bejaardenhuis Sint-Petrus,Alternative,Nederlands
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Bejaardenhuis Sint-Petrus,Alternative,Nederlands
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Klooster in bejaardenhuis St. Petrus,Alternative,Nederlands
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Bejaardenhuis Sint Petrus,Alternative,Nederlands
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Bejaardenhuis St. Petrus,Alternative,Nederlands
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,Sint Jozefklooster,Alternative,Nederlands
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,St. Jozefgesticht,Alternative,Nederlands
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,Sint-Jozefklooster,Alternative,Nederlands
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,St. Jozefklooster,Alternative,Nederlands
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,Sint Jozefklooster,Alternative,Nederlands
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,St. Jozefgesticht,Alternative,Nederlands
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,Sint-Jozefklooster,Alternative,Nederlands
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,St. Jozefklooster,Alternative,Nederlands
78186feb-bc0c-58b2-8184-d741a0572c05,organisation,2,De Kleine Strijdhoef,Alternative,Nederlands
b66a36f3-bf0b-521f-b58b-fc2292ca380d,organisation,2,St. Antoniusgesticht,Alternative,Nederlands
b66a36f3-bf0b-521f-b58b-fc2292ca380d,organisation,2,Sint Antoniusgesticht,Alternative,Nederlands
b66a36f3-bf0b-521f-b58b-fc2292ca380d,organisation,2,Sint Antonius-gesticht,Alternative,Nederlands
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,Sint Elisabeth gesticht,Alternative,Nederlands
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,St. Elisabethgesticht,Alternative,Nederlands
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,Gasthuis,Alternative,Nederlands
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,Sint Elisabethgesticht,Alternative,Nederlands
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,Liefdesgesticht,Alternative,Nederlands
83091649-fbfc-57f2-8eb1-297844e3f1e4,organisation,2,Noviciaat Stella Maris,Alternative,Nederlands
83091649-fbfc-57f2-8eb1-297844e3f1e4,organisation,2,Psychotherapeutisch Centrum de Viersprong,Alternative,Nederlands
83091649-fbfc-57f2-8eb1-297844e3f1e4,organisation,2,Psychiatrische Inrichting Vrederust,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Sint Catharinagesticht,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,St. Catharinagesticht,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Sint Catharina Gasthuis,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Catharinagesticht,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Sint-Catharinagasthuis,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Huize St. Catharina,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Zorgcentrum Catharina,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Huize Sint-Catharina,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,’t Ketrientje,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Huize Sint Catharina,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,St. Catharinagasthuis,Alternative,Nederlands
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Sint Catharinagasthuis,Alternative,Nederlands
744784bd-bb09-556a-b505-2efd08b1b5a4,organisation,2,Voormalig Sint-Franciscusgesticht,Alternative,Nederlands
c94cb242-e2eb-5889-83a4-aeb9a18a0183,organisation,2,Huize Eigenhorst,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,H. Hartklooster,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,H. Hart-klooster,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,H. Hart-stichting,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,H. Hartstichting,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,Heilig Hart-klooster,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,Heilig Hartstichting,Alternative,Nederlands
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,Heilig Hart-stichting,Alternative,Nederlands
d212a699-a545-5c15-94a8-725486083cd0,organisation,2,Huize Kloosterdreef,Alternative,Nederlands
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,Gymnasium Augustinianum,Alternative,Nederlands
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,Onze Lieve Vrouw van Troost,Alternative,Nederlands
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,O. L. Vrouw van Troost,Alternative,Nederlands
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,Scholengemeenschap Augustinianum,Alternative,Nederlands
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,Onze-Lieve-Vrouw van Troost,Alternative,Nederlands
d03ff2dd-c883-5b39-ba11-455b97d1863c,organisation,2,De Leystroom,Alternative,Nederlands
20a4be44-e9f2-523f-a4fe-22238b0f14cb,organisation,2,Zwartzusters,Alternative,Nederlands
5255a2cb-09e2-5360-8603-63ac2d9bd96f,organisation,2,Fraterhuis Onze-Lieve-Vrouwe van de Altijddurende Bijstand,Alternative,Nederlands
5255a2cb-09e2-5360-8603-63ac2d9bd96f,organisation,2,Fraterhuis OLV Altijddurende Bijstand,Alternative,Nederlands
5255a2cb-09e2-5360-8603-63ac2d9bd96f,organisation,2,Fraterhuis O.L.V. van Altijddurende Bijstand,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Kloost St. Jozef,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Kloost Sint Jozef,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,St. Jozefklooster,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Kloost Sint-Jozef,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Sint Jozefklooster,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Sint-Jozefklooster,Alternative,Nederlands
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,St. Jozefgesticht,Alternative,Nederlands
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,Sint Ignatiusgesticht,Alternative,Nederlands
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,Sint-Ignatiusklooster,Alternative,Nederlands
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,St. Ignatiusklooster,Alternative,Nederlands
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,St. Ignatiusgesticht,Alternative,Nederlands
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,Sint Ignatiusklooster,Alternative,Nederlands
d0ff51e2-2a8a-5a45-80ed-455715e4e8fd,organisation,2,Pastorie,Alternative,Nederlands
d0ff51e2-2a8a-5a45-80ed-455715e4e8fd,organisation,2,Labrehuis,Alternative,Nederlands
d0ff51e2-2a8a-5a45-80ed-455715e4e8fd,organisation,2,Ritahuis,Alternative,Nederlands
1d4141f8-146e-5330-8edc-efb3a059ce04,organisation,2,Kloosterbejaardenoord Glorieux,Alternative,Nederlands
1d4141f8-146e-5330-8edc-efb3a059ce04,organisation,2,Glorieuxpark,Alternative,Nederlands
1d4141f8-146e-5330-8edc-efb3a059ce04,organisation,2,Landgoed De Burgh,Alternative,Nederlands
1d4141f8-146e-5330-8edc-efb3a059ce04,organisation,2,Huis Glorieux,Alternative,Nederlands
c8d273b2-3ed4-50db-8ce3-60b2b734d7b9,organisation,2,Huize Liesbosch,Alternative,Nederlands
b931124d-f772-5dcf-882c-f37a9d4af4fb,organisation,2,St. Remigiuskerk,Alternative,Nederlands
b931124d-f772-5dcf-882c-f37a9d4af4fb,organisation,2,Sint Remigiuskerk,Alternative,Nederlands
b931124d-f772-5dcf-882c-f37a9d4af4fb,organisation,2,Belse kerk,Alternative,Nederlands
46e5ee1d-f6b4-5899-b0fa-b8d97e571e47,organisation,2,St. Rumolduskerk,Alternative,Nederlands
46e5ee1d-f6b4-5899-b0fa-b8d97e571e47,organisation,2,Sint Rumolduskerk,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,St. Jozefgesticht,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Huis van den Zoeten Naam van Jezus,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Zoeten Naam van Jezus,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Huis van den Zoete Naam van Jezus,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Zoete Naam van Jezus,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Klooster Zoeten Naam van Jezus,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Sint-Jozefgesticht,Alternative,Nederlands
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Klooster Zoete Naam van Jezus,Alternative,Nederlands
8f9a947e-e064-5854-9f66-6eb7dba40745,organisation,2,kloosterbejaardenhuis Dommeldal,Alternative,Nederlands
3e2cb2e0-d197-52d6-8b4b-a51babf2b745,organisation,2,Huis Cortonjo,Alternative,Nederlands
135bdf55-8637-55cf-a089-18fdb5a4b1f6,organisation,2,Zaoeja,Alternative,Nederlands
29476426-4e8a-592f-9ae5-362263be34f7,organisation,2,Dommelhoef,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,St. Josephklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint Josephziekenhuis,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint-Josephklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint Josephklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,St. Jozefklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint-Jozefklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint Jozefklooster,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint Jozefziekenhuis,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint-Josephziekenhuis,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Sint-Jozefziekenhuis,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,St. Josephziekenhuis,Alternative,Nederlands
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,St. Jozefziekenhuis,Alternative,Nederlands
50a9e7aa-f1fe-5025-a86c-1aeb5b5203ae,organisation,2,Klooster van het Missionaire Team Eindhoven,Alternative,Nederlands
50a9e7aa-f1fe-5025-a86c-1aeb5b5203ae,organisation,2,Klooster van het MTE,Alternative,Nederlands
183d993d-fc2b-5799-b7d7-b6256d84d344,organisation,2,Klooster aan de Margot Begemannstraat,Alternative,Nederlands
183d993d-fc2b-5799-b7d7-b6256d84d344,organisation,2,Klooster Sint Joannes de Deo,Alternative,Nederlands
183d993d-fc2b-5799-b7d7-b6256d84d344,organisation,2,Klooster St. Joannes de Deo,Alternative,Nederlands
5b41eccc-36c0-5224-97df-aadcc080fe6e,organisation,2,Huis Lindenheuvel,Alternative,Nederlands
46fab951-16a5-53ea-a691-1183ecb9a556,organisation,2,Kloostercomplex Ursulinen,Alternative,Nederlands
46fab951-16a5-53ea-a691-1183ecb9a556,organisation,2,Stalleken van Bethlehem,Alternative,Nederlands
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,H. Willibrorduskerk,Alternative,Nederlands
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,Willibrorduskerk,Alternative,Nederlands
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,St. Willibrorduskerk,Alternative,Nederlands
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,Sint Willibrorduskerk,Alternative,Nederlands
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,Heilige Willibrorduskerk,Alternative,Nederlands
5b952d7e-e3b5-5dc9-b83f-6bde77cece1c,organisation,2,Toren van de Sint Jan de Doperkerk,Alternative,Nederlands
5b952d7e-e3b5-5dc9-b83f-6bde77cece1c,organisation,2,Toren van de St. Jan de Doperkerk,Alternative,Nederlands
5b952d7e-e3b5-5dc9-b83f-6bde77cece1c,organisation,2,Toren van de Heilige Jan de Doperkerk,Alternative,Nederlands
5b952d7e-e3b5-5dc9-b83f-6bde77cece1c,organisation,2,Toren van de H. Jan de Doperkerk,Alternative,Nederlands
5b952d7e-e3b5-5dc9-b83f-6bde77cece1c,organisation,2,Toren van de Jan de Doperkerk,Alternative,Nederlands
ab9d9f53-4901-5fb6-bd55-01ae14f8c32a,organisation,2,Kerktoren Willibrordus,Alternative,Nederlands
ab9d9f53-4901-5fb6-bd55-01ae14f8c32a,organisation,2,Toren van de St. Willibrorduskerk,Alternative,Nederlands
ab9d9f53-4901-5fb6-bd55-01ae14f8c32a,organisation,2,Toren van de Sint Willibrorduskerk,Alternative,Nederlands
ab9d9f53-4901-5fb6-bd55-01ae14f8c32a,organisation,2,Kerktoren Willibrorduskerk,Alternative,Nederlands
ab9d9f53-4901-5fb6-bd55-01ae14f8c32a,organisation,2,Kerktoren Sint-Willibrorduskerk,Alternative,Nederlands
89fc1a45-dbfc-5167-8535-3344e6f4d5b0,organisation,2,Toren van de Hervormde kerk,Alternative,Nederlands
